loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_high,revol_util,total_acc,loan_status
17767,60 months,17.05,F,5 years,RENT,146586.75,home_improvement,21.24,3,755,1.95,30,Fully Paid
29453,36 months,13.81,E,3 years,RENT,115139.45,credit_card,18.57,2,841,65.59,11,Fully Paid
11744,60 months,17.27,E,2 years,MORTGAGE,133752.47,home_improvement,9.5,3,726,80.44,41,Fully Paid
38102,36 months,9.76,D,1 year,OWN,104638.78,other,29.79,2,735,61.79,48,Fully Paid
13226,60 months,13.71,E,3 years,OTHER,120287.83,credit_card,19.65,4,845,62.99,12,Fully Paid
28869,36 months,22.95,A,9 years,MORTGAGE,54047.01,major_purchase,21.1,3,745,87.53,44,Charged Off
23588,60 months,10.44,G,1 year,OTHER,29971.34,small_business,16.72,0,829,56.52,8,Charged Off
14440,36 months,11.6,C,6 years,RENT,84066.27,home_improvement,16.55,1,712,88.16,47,Fully Paid
32709,36 months,23.73,D,< 1 year,RENT,103855.15,small_business,0.6,4,687,21.02,6,Fully Paid
23495,36 months,9.45,D,10+ years,RENT,183085.33,other,23.13,2,717,51.61,21,Fully Paid
38019,60 months,11.15,F,< 1 year,OTHER,94509.11,major_purchase,27.32,0,664,3.36,25,Charged Off
1922,60 months,5.44,E,4 years,OTHER,98105.38,small_business,3.67,2,753,80.35,40,Fully Paid
28526,60 months,23.0,C,6 years,MORTGAGE,141469.65,small_business,23.87,3,842,77.73,24,Fully Paid
8957,60 months,20.45,G,< 1 year,RENT,57221.51,home_improvement,16.03,3,719,53.9,34,Charged Off
34998,36 months,22.36,A,3 years,MORTGAGE,176895.13,major_purchase,8.56,1,704,39.58,47,Charged Off
25031,36 months,10.36,G,4 years,OWN,96975.38,small_business,27.63,3,780,37.01,6,Fully Paid
11006,36 months,22.18,C,1 year,RENT,187541.66,credit_card,0.52,4,807,20.11,19,Charged Off
38701,60 months,19.91,G,6 years,RENT,68828.31,debt_consolidation,8.22,2,764,42.79,44,Fully Paid
26939,36 months,14.15,B,3 years,OWN,103806.63,credit_card,26.59,2,796,30.39,6,Fully Paid
21324,36 months,15.95,C,7 years,MORTGAGE,160069.01,other,14.43,4,666,57.77,31,Fully Paid
23867,60 months,19.2,A,< 1 year,OTHER,120066.82,small_business,17.97,3,794,78.65,25,Fully Paid
1203,60 months,17.33,A,9 years,RENT,139024.19,major_purchase,22.49,3,756,69.41,29,Fully Paid
17544,36 months,21.05,A,< 1 year,OTHER,70525.33,credit_card,4.44,4,709,51.4,33,Fully Paid
16899,60 months,9.52,D,< 1 year,RENT,79122.65,major_purchase,6.46,1,767,94.86,9,Charged Off
30063,60 months,18.52,G,3 years,RENT,111370.43,other,29.96,0,673,19.73,5,Fully Paid
26344,60 months,16.26,D,< 1 year,OTHER,56446.37,credit_card,7.12,0,758,64.0,29,Fully Paid
4748,60 months,16.53,B,4 years,RENT,42735.11,major_purchase,16.18,3,694,8.8,46,Fully Paid
2093,36 months,16.73,C,5 years,OWN,171884.43,small_business,8.96,0,678,67.3,29,Charged Off
16228,36 months,27.04,E,6 years,MORTGAGE,159473.78,home_improvement,25.54,0,732,72.53,15,Fully Paid
21884,36 months,25.47,F,7 years,OWN,187770.25,credit_card,28.85,0,718,78.26,37,Charged Off
26183,36 months,20.74,B,7 years,MORTGAGE,125579.33,other,4.24,3,741,66.38,49,Charged Off
17034,36 months,22.91,G,1 year,OWN,95647.75,major_purchase,18.02,2,723,12.26,23,Charged Off
6710,60 months,6.07,E,3 years,OWN,38543.78,credit_card,24.35,3,676,4.43,45,Charged Off
20259,36 months,23.6,G,6 years,MORTGAGE,173084.14,major_purchase,24.69,3,671,71.43,22,Charged Off
36959,36 months,17.15,E,8 years,RENT,102126.66,major_purchase,13.21,1,714,79.82,11,Fully Paid
34457,60 months,12.94,B,8 years,OTHER,121004.09,home_improvement,6.76,1,805,3.26,27,Charged Off
21143,60 months,8.49,C,10+ years,OTHER,76434.2,major_purchase,11.61,3,811,14.99,8,Fully Paid
3103,60 months,6.88,F,2 years,OTHER,114297.13,credit_card,22.53,4,791,79.03,25,Fully Paid
1365,36 months,6.12,E,6 years,RENT,160715.42,other,29.81,4,746,96.78,45,Charged Off
17103,60 months,9.04,D,3 years,OWN,148206.76,small_business,16.63,1,663,52.05,17,Charged Off
33510,60 months,5.75,D,8 years,OWN,198006.08,other,5.85,1,680,15.33,31,Fully Paid
25476,60 months,23.32,B,6 years,OWN,109216.81,debt_consolidation,1.26,2,686,32.13,10,Fully Paid
13742,36 months,11.22,F,5 years,RENT,115345.95,major_purchase,28.31,1,670,78.14,17,Fully Paid
13391,60 months,14.22,F,8 years,MORTGAGE,29490.68,debt_consolidation,14.49,0,849,54.32,22,Charged Off
37940,60 months,25.57,G,6 years,RENT,90088.91,small_business,21.5,3,723,5.78,31,Fully Paid
29901,36 months,7.87,E,10+ years,OTHER,185978.78,other,19.81,3,747,30.84,27,Fully Paid
33001,60 months,25.89,B,7 years,OWN,83085.72,debt_consolidation,26.73,3,814,75.28,35,Fully Paid
16623,36 months,20.99,F,10+ years,RENT,157900.13,major_purchase,7.98,2,782,32.58,25,Fully Paid
3378,36 months,13.55,F,4 years,RENT,195967.89,credit_card,13.25,2,695,43.23,29,Fully Paid
22372,60 months,7.95,D,3 years,RENT,42832.75,other,27.41,0,750,90.5,49,Fully Paid
39437,36 months,7.29,B,< 1 year,MORTGAGE,80118.75,other,17.57,3,721,98.46,47,Fully Paid
36503,60 months,13.39,E,7 years,OWN,105387.35,home_improvement,2.14,0,834,75.72,20,Fully Paid
31746,60 months,8.51,E,5 years,RENT,62727.5,other,5.83,1,787,24.01,20,Fully Paid
28923,60 months,11.69,D,3 years,RENT,22238.55,major_purchase,7.12,3,725,24.31,43,Fully Paid
10867,60 months,6.32,G,2 years,OTHER,104348.75,major_purchase,29.81,0,700,30.43,25,Charged Off
34724,36 months,19.88,A,4 years,OWN,116590.91,home_improvement,6.72,2,832,16.06,37,Fully Paid
10306,60 months,8.63,A,3 years,RENT,132578.2,home_improvement,26.09,2,738,17.88,32,Charged Off
15908,60 months,23.92,F,10+ years,RENT,168898.72,other,2.34,2,683,25.6,34,Fully Paid
28081,60 months,10.45,C,10+ years,RENT,65547.66,home_improvement,5.45,0,806,65.99,5,Fully Paid
38228,36 months,24.95,D,6 years,RENT,30986.49,home_improvement,26.16,0,740,61.25,9,Fully Paid
24386,36 months,9.75,C,5 years,OWN,36170.28,home_improvement,26.97,0,727,34.09,37,Fully Paid
29302,60 months,23.03,F,2 years,RENT,109533.71,major_purchase,5.29,4,699,19.67,15,Fully Paid
20212,36 months,13.33,G,9 years,MORTGAGE,186002.57,debt_consolidation,6.9,3,753,62.4,12,Fully Paid
36618,36 months,19.58,D,10+ years,RENT,196797.95,credit_card,15.92,4,839,13.09,35,Fully Paid
11698,60 months,5.97,E,< 1 year,MORTGAGE,56909.23,major_purchase,1.58,4,830,14.62,25,Fully Paid
5594,60 months,17.38,G,6 years,OWN,47354.13,small_business,28.36,1,764,38.34,29,Fully Paid
26525,60 months,8.72,D,4 years,RENT,83624.93,other,10.86,1,849,56.74,22,Charged Off
15282,60 months,17.16,B,< 1 year,OTHER,103500.14,major_purchase,14.68,2,842,72.83,16,Fully Paid
15334,60 months,8.53,C,< 1 year,MORTGAGE,165451.75,other,3.15,4,829,68.7,16,Fully Paid
30179,36 months,15.93,D,5 years,MORTGAGE,159429.23,major_purchase,0.98,1,846,37.85,39,Charged Off
7644,60 months,7.77,C,3 years,RENT,186079.9,debt_consolidation,14.03,4,707,65.47,33,Fully Paid
36618,60 months,10.5,G,7 years,OTHER,174458.13,other,3.65,3,705,21.13,18,Fully Paid
33933,60 months,19.88,F,1 year,OTHER,98982.65,home_improvement,18.91,4,712,49.37,17,Charged Off
34687,60 months,29.42,D,3 years,RENT,23424.11,other,23.83,2,779,61.53,23,Fully Paid
18375,60 months,16.23,A,7 years,OWN,62586.12,small_business,0.95,0,723,74.44,24,Fully Paid
31926,36 months,22.18,C,7 years,OWN,129809.8,debt_consolidation,18.37,2,679,7.96,6,Fully Paid
37607,60 months,18.49,E,4 years,RENT,110268.99,credit_card,24.47,4,785,10.11,16,Fully Paid
18642,36 months,17.46,E,2 years,OWN,63228.84,small_business,13.18,4,816,7.39,48,Fully Paid
24993,60 months,6.62,D,3 years,OTHER,43687.86,small_business,28.79,0,782,54.65,14,Fully Paid
22188,60 months,8.61,E,2 years,OWN,58882.18,debt_consolidation,3.34,2,713,57.01,40,Fully Paid
33596,60 months,27.08,G,10+ years,OWN,66754.09,small_business,9.69,2,840,1.1,21,Fully Paid
28772,36 months,15.25,E,1 year,OWN,176112.32,major_purchase,6.9,4,742,65.67,11,Fully Paid
31857,60 months,20.36,C,3 years,RENT,147847.15,major_purchase,29.89,3,795,76.33,41,Fully Paid
11776,60 months,18.21,G,8 years,RENT,119419.84,home_improvement,8.83,1,679,11.66,40,Fully Paid
33835,60 months,14.47,D,5 years,MORTGAGE,23769.38,debt_consolidation,11.64,4,717,33.73,22,Fully Paid
10788,60 months,14.7,C,3 years,OWN,167815.35,major_purchase,25.43,4,724,85.0,17,Fully Paid
6660,60 months,18.89,D,< 1 year,RENT,119443.45,small_business,27.9,1,822,68.72,17,Charged Off
5478,60 months,8.53,E,6 years,OTHER,132921.28,small_business,28.13,0,795,30.46,44,Fully Paid
9210,60 months,14.68,G,1 year,MORTGAGE,31816.4,major_purchase,16.75,4,795,74.22,16,Fully Paid
11922,36 months,16.17,D,5 years,OTHER,166673.01,debt_consolidation,19.9,3,687,88.73,19,Fully Paid
37289,60 months,29.63,F,9 years,OWN,169765.06,debt_consolidation,10.48,0,754,30.93,41,Fully Paid
34340,60 months,13.79,D,< 1 year,OTHER,179001.56,credit_card,18.21,0,831,68.43,7,Fully Paid
39163,60 months,21.11,B,6 years,MORTGAGE,115056.11,debt_consolidation,9.08,0,675,9.34,14,Charged Off
19642,36 months,8.44,D,3 years,OWN,90928.01,other,22.38,4,723,5.87,27,Fully Paid
12094,36 months,6.64,B,10+ years,RENT,33148.34,other,9.22,0,824,58.63,8,Fully Paid
23423,60 months,26.79,C,2 years,OTHER,54899.31,other,26.38,2,783,49.24,48,Charged Off
34418,36 months,23.27,B,9 years,OTHER,60602.4,major_purchase,4.3,4,692,81.01,29,Fully Paid
6741,60 months,12.94,G,6 years,MORTGAGE,31284.19,credit_card,17.15,4,667,78.03,5,Fully Paid
7838,60 months,17.61,C,2 years,RENT,47787.53,small_business,15.62,1,693,28.67,9,Fully Paid
4262,36 months,8.39,D,7 years,OWN,179624.63,major_purchase,7.91,0,800,51.23,9,Fully Paid
5996,60 months,22.68,C,10+ years,OWN,118172.46,home_improvement,0.84,4,675,75.58,31,Charged Off
23164,36 months,6.76,E,3 years,OWN,157608.43,home_improvement,4.46,3,695,27.1,11,Fully Paid
36595,36 months,23.93,F,2 years,MORTGAGE,69504.29,debt_consolidation,29.04,3,841,36.2,28,Fully Paid
31257,36 months,18.67,D,6 years,OTHER,44227.66,credit_card,28.24,4,762,5.99,27,Fully Paid
15211,60 months,11.97,G,6 years,OTHER,87185.69,credit_card,3.58,4,740,13.05,12,Fully Paid
31453,60 months,26.56,B,8 years,OTHER,162737.33,small_business,11.25,3,698,61.02,34,Fully Paid
6232,60 months,29.65,F,9 years,OTHER,73519.64,debt_consolidation,13.95,3,778,49.68,35,Fully Paid
3217,60 months,11.36,A,6 years,MORTGAGE,56816.28,credit_card,14.34,2,840,16.86,20,Fully Paid
25229,60 months,25.16,F,5 years,MORTGAGE,24031.48,major_purchase,8.96,3,693,0.73,32,Fully Paid
15232,60 months,23.75,D,2 years,RENT,132322.02,small_business,27.39,2,677,16.9,5,Charged Off
26613,60 months,23.68,G,3 years,MORTGAGE,98447.92,credit_card,27.25,4,700,74.96,15,Fully Paid
15026,36 months,28.93,G,7 years,OTHER,66576.22,home_improvement,0.57,0,766,9.37,42,Fully Paid
29554,60 months,17.17,F,5 years,OWN,113555.75,home_improvement,19.5,0,695,40.24,27,Fully Paid
31908,60 months,21.85,F,8 years,RENT,146112.32,credit_card,2.23,1,664,23.88,36,Fully Paid
20610,60 months,25.6,E,7 years,OWN,64544.03,other,17.92,2,687,54.94,36,Fully Paid
8031,36 months,16.99,C,7 years,OWN,129578.71,other,26.01,3,836,51.16,33,Charged Off
26515,36 months,17.04,F,10+ years,OTHER,66827.51,home_improvement,19.49,2,727,98.3,35,Fully Paid
37484,36 months,12.97,B,9 years,MORTGAGE,197598.96,major_purchase,14.07,1,790,77.29,23,Charged Off
37182,60 months,24.52,G,9 years,MORTGAGE,151830.25,small_business,28.74,1,820,93.83,13,Charged Off
1570,36 months,22.15,B,6 years,MORTGAGE,128478.47,major_purchase,22.4,2,716,57.8,36,Fully Paid
33254,36 months,16.28,E,9 years,OTHER,51019.54,home_improvement,7.48,3,839,73.78,35,Fully Paid
20288,60 months,15.48,F,10+ years,OTHER,125550.9,credit_card,11.61,4,726,89.51,9,Charged Off
14288,60 months,6.81,F,< 1 year,OWN,164082.09,credit_card,22.8,4,682,4.11,27,Fully Paid
30877,60 months,5.16,E,4 years,RENT,152679.33,small_business,0.58,4,729,91.55,25,Fully Paid
19889,36 months,18.22,D,6 years,MORTGAGE,160044.54,home_improvement,1.92,1,686,21.18,24,Fully Paid
1917,60 months,15.44,A,9 years,MORTGAGE,77203.93,home_improvement,25.78,2,745,70.5,17,Fully Paid
11066,60 months,24.9,A,8 years,RENT,79087.44,home_improvement,1.29,1,821,77.33,49,Fully Paid
30504,60 months,18.57,C,3 years,OWN,116999.11,debt_consolidation,20.36,3,695,10.93,24,Charged Off
7982,60 months,28.42,B,7 years,OWN,70158.45,credit_card,9.57,0,750,95.31,17,Fully Paid
19062,60 months,9.9,D,< 1 year,RENT,40342.36,home_improvement,24.78,1,668,92.66,11,Fully Paid
17999,60 months,29.75,B,3 years,MORTGAGE,103001.94,small_business,25.42,3,767,65.46,38,Fully Paid
10941,36 months,12.45,D,3 years,OTHER,20346.35,other,28.6,3,684,15.53,21,Fully Paid
24470,60 months,21.06,E,1 year,OTHER,156936.49,debt_consolidation,2.87,3,737,56.61,34,Fully Paid
22133,36 months,17.55,C,10+ years,RENT,154943.65,home_improvement,12.69,0,805,34.41,8,Fully Paid
5529,36 months,13.99,E,10+ years,MORTGAGE,119344.86,credit_card,17.22,4,686,93.08,8,Fully Paid
18519,60 months,8.48,B,2 years,RENT,154571.42,other,27.48,2,668,40.67,41,Fully Paid
13192,36 months,8.37,G,2 years,OWN,132415.09,debt_consolidation,8.0,1,843,69.37,43,Fully Paid
9566,36 months,22.79,C,8 years,OWN,145541.96,major_purchase,2.15,0,774,63.7,40,Fully Paid
8226,36 months,14.44,F,6 years,OTHER,31638.05,small_business,6.05,3,706,27.1,19,Fully Paid
38930,60 months,29.03,G,1 year,OWN,178627.78,credit_card,14.87,0,741,53.55,26,Fully Paid
22259,36 months,13.14,D,8 years,OWN,135907.63,major_purchase,20.43,1,836,41.0,15,Fully Paid
35087,36 months,29.59,D,7 years,RENT,129913.55,credit_card,20.72,2,801,37.46,40,Fully Paid
2141,36 months,10.14,C,5 years,RENT,89703.37,small_business,2.24,1,733,86.4,36,Fully Paid
5627,36 months,7.57,E,5 years,MORTGAGE,25064.37,home_improvement,22.84,0,743,13.98,23,Fully Paid
3690,60 months,12.81,C,1 year,RENT,182263.11,major_purchase,19.81,3,681,41.04,20,Fully Paid
4255,60 months,27.14,E,2 years,MORTGAGE,197419.74,major_purchase,12.23,3,846,0.68,14,Fully Paid
6213,36 months,18.05,C,5 years,OTHER,165401.6,debt_consolidation,17.13,4,821,26.19,47,Fully Paid
37876,60 months,8.39,E,2 years,RENT,184707.05,home_improvement,23.03,4,707,62.17,21,Charged Off
20404,60 months,10.06,A,10+ years,RENT,41772.34,small_business,7.86,2,761,8.75,47,Fully Paid
26380,36 months,12.78,C,10+ years,RENT,43161.54,other,28.2,2,689,27.12,47,Charged Off
26520,60 months,19.75,E,6 years,OTHER,178329.12,debt_consolidation,4.13,4,660,88.02,10,Charged Off
20173,60 months,13.31,F,4 years,RENT,30351.07,major_purchase,27.07,4,685,69.18,49,Charged Off
24989,36 months,23.68,B,3 years,OWN,36776.63,credit_card,22.23,1,666,7.03,37,Charged Off
25519,36 months,20.41,G,7 years,RENT,167032.53,small_business,19.82,1,768,99.24,24,Fully Paid
23439,60 months,26.85,G,10+ years,MORTGAGE,120255.44,debt_consolidation,2.49,3,664,94.51,18,Charged Off
12413,60 months,17.52,G,10+ years,OWN,90510.87,other,27.57,3,743,14.17,47,Fully Paid
15995,60 months,13.28,B,1 year,RENT,119620.72,home_improvement,8.86,4,773,92.19,32,Fully Paid
24559,60 months,29.91,C,2 years,RENT,178174.58,other,22.37,1,751,54.99,44,Fully Paid
24513,36 months,13.89,C,9 years,OTHER,156283.82,credit_card,26.54,4,682,92.94,10,Charged Off
6021,36 months,15.72,D,3 years,MORTGAGE,144489.32,debt_consolidation,7.33,4,795,96.81,23,Fully Paid
33464,36 months,25.23,E,9 years,OWN,195839.41,small_business,27.44,2,834,69.36,47,Fully Paid
22119,36 months,7.22,C,5 years,OWN,113835.22,credit_card,18.36,4,828,29.13,10,Fully Paid
30299,36 months,14.66,B,4 years,OTHER,21138.33,debt_consolidation,19.77,3,835,92.47,47,Fully Paid
26517,60 months,7.14,B,4 years,OWN,97225.92,debt_consolidation,27.44,2,729,57.35,9,Fully Paid
14117,60 months,8.48,G,6 years,OWN,37382.95,other,15.8,1,736,34.15,6,Fully Paid
23250,36 months,5.12,B,7 years,MORTGAGE,40961.68,small_business,13.22,3,836,46.0,10,Fully Paid
19950,36 months,5.24,E,5 years,RENT,65882.16,home_improvement,19.0,0,789,40.62,18,Charged Off
18359,36 months,14.51,A,2 years,RENT,88646.1,credit_card,16.62,1,722,93.53,18,Charged Off
24596,60 months,25.23,C,3 years,OWN,106687.92,other,1.84,0,800,81.98,34,Charged Off
26530,60 months,19.68,G,< 1 year,MORTGAGE,50567.61,debt_consolidation,5.41,3,820,3.14,49,Charged Off
2262,60 months,20.87,A,10+ years,OTHER,76109.67,other,0.41,1,778,0.99,44,Charged Off
23615,36 months,17.98,E,4 years,RENT,69777.1,other,3.24,0,684,6.94,28,Fully Paid
4327,36 months,25.49,G,9 years,OWN,85744.54,other,21.9,0,771,61.04,34,Fully Paid
30768,36 months,27.01,F,7 years,OWN,39438.3,small_business,0.14,1,763,81.45,15,Fully Paid
29850,36 months,26.24,C,2 years,MORTGAGE,91521.37,debt_consolidation,9.13,4,741,51.49,18,Fully Paid
17848,36 months,25.3,D,9 years,MORTGAGE,119783.09,small_business,13.48,3,688,53.47,26,Fully Paid
16160,60 months,9.57,C,3 years,MORTGAGE,37450.66,small_business,28.13,3,696,24.04,7,Fully Paid
34998,36 months,19.85,C,3 years,OWN,113738.64,debt_consolidation,9.81,2,734,45.93,33,Fully Paid
28230,60 months,19.55,C,5 years,MORTGAGE,156064.31,other,23.49,1,828,25.68,12,Fully Paid
10076,60 months,18.2,G,8 years,OWN,21483.14,other,12.26,3,770,27.4,11,Charged Off
4805,60 months,17.02,G,9 years,RENT,28555.08,small_business,2.95,0,746,39.12,28,Fully Paid
32085,60 months,7.23,C,2 years,OWN,103965.37,credit_card,2.97,1,746,4.75,9,Fully Paid
15715,60 months,7.55,F,3 years,OWN,177099.96,other,12.97,0,694,95.5,24,Fully Paid
6750,36 months,27.56,C,5 years,RENT,199601.97,small_business,1.74,1,662,91.43,9,Fully Paid
14232,36 months,20.75,E,5 years,MORTGAGE,36810.89,home_improvement,17.15,0,834,79.63,10,Fully Paid
36903,36 months,11.56,C,6 years,MORTGAGE,23301.55,home_improvement,14.81,0,849,56.85,32,Fully Paid
7953,60 months,11.98,F,< 1 year,OWN,61178.59,small_business,21.08,1,677,81.3,19,Fully Paid
33093,60 months,20.25,E,8 years,OWN,104144.64,credit_card,5.57,2,716,97.41,30,Fully Paid
26500,60 months,15.17,C,1 year,RENT,122923.26,other,17.79,0,839,28.36,49,Fully Paid
23418,60 months,16.03,C,3 years,MORTGAGE,195227.28,major_purchase,5.24,1,732,36.43,25,Fully Paid
35314,60 months,6.52,E,2 years,RENT,179923.46,major_purchase,21.67,4,707,72.9,25,Fully Paid
23449,60 months,8.47,C,2 years,OWN,121177.77,credit_card,9.21,4,679,64.29,13,Fully Paid
18478,36 months,14.83,F,10+ years,OWN,85108.49,home_improvement,18.43,2,768,82.48,48,Charged Off
36179,60 months,22.49,G,4 years,RENT,77833.48,small_business,26.48,1,799,34.7,45,Charged Off
26338,60 months,6.2,B,6 years,RENT,123072.44,debt_consolidation,14.65,2,820,31.06,14,Fully Paid
27899,36 months,13.36,C,6 years,OTHER,149843.51,small_business,5.77,0,786,58.54,29,Charged Off
5145,60 months,22.38,D,6 years,OTHER,106699.85,small_business,26.58,4,753,14.59,25,Fully Paid
33101,36 months,24.8,E,2 years,MORTGAGE,74791.78,major_purchase,10.76,2,729,3.96,38,Fully Paid
3775,36 months,9.76,F,8 years,RENT,130369.76,small_business,21.91,0,835,24.41,35,Fully Paid
32647,36 months,23.29,C,5 years,MORTGAGE,120429.56,major_purchase,9.6,4,682,15.83,6,Fully Paid
20539,60 months,28.89,C,10+ years,OTHER,96926.3,debt_consolidation,8.95,2,705,0.67,46,Fully Paid
37738,36 months,27.67,E,10+ years,MORTGAGE,154704.04,small_business,19.26,0,794,77.8,44,Charged Off
27616,36 months,24.73,A,9 years,OTHER,70799.81,credit_card,4.69,3,685,54.32,20,Fully Paid
15119,60 months,22.81,F,10+ years,RENT,107286.5,small_business,26.01,4,716,66.9,39,Fully Paid
26159,36 months,10.88,F,7 years,RENT,189261.11,other,11.63,0,684,16.31,35,Fully Paid
38099,60 months,20.85,B,< 1 year,MORTGAGE,150109.16,other,0.58,3,783,25.67,16,Fully Paid
11295,60 months,21.08,G,3 years,RENT,89834.94,credit_card,9.16,2,826,6.01,27,Fully Paid
35710,36 months,15.17,G,6 years,MORTGAGE,118311.99,major_purchase,23.55,3,727,99.75,46,Fully Paid
25685,60 months,17.33,B,8 years,MORTGAGE,92986.74,small_business,25.78,4,825,10.31,48,Fully Paid
26479,60 months,22.35,C,2 years,OTHER,40258.64,major_purchase,17.04,1,832,9.04,42,Fully Paid
34629,36 months,28.8,E,10+ years,OWN,80288.7,credit_card,8.82,2,777,61.42,21,Fully Paid
18033,36 months,12.38,D,5 years,MORTGAGE,174879.76,major_purchase,15.84,3,723,33.19,48,Charged Off
37902,36 months,11.16,C,7 years,OTHER,103016.36,home_improvement,25.09,0,713,88.76,18,Fully Paid
16408,36 months,20.05,B,10+ years,OTHER,125234.75,other,9.48,1,800,83.15,37,Fully Paid
18420,60 months,8.27,C,2 years,OTHER,52660.42,credit_card,11.56,1,837,86.82,10,Fully Paid
17351,36 months,19.56,E,5 years,OWN,84121.64,major_purchase,16.19,2,702,73.51,27,Fully Paid
5131,36 months,7.22,F,8 years,RENT,187256.9,small_business,26.61,3,794,13.18,35,Fully Paid
12349,36 months,17.26,F,8 years,MORTGAGE,76564.19,major_purchase,17.46,4,831,6.36,44,Fully Paid
39225,60 months,20.51,F,5 years,MORTGAGE,65100.99,debt_consolidation,6.23,3,666,6.46,9,Fully Paid
39847,60 months,6.75,F,4 years,RENT,30061.97,credit_card,2.67,3,669,80.18,7,Fully Paid
13453,60 months,10.17,G,< 1 year,RENT,37501.55,major_purchase,2.85,2,737,65.71,42,Fully Paid
19814,60 months,13.38,D,2 years,OTHER,125262.08,other,28.51,2,849,98.1,32,Fully Paid
19263,60 months,14.21,A,2 years,OTHER,138805.9,home_improvement,24.67,0,806,64.35,35,Fully Paid
13158,36 months,21.9,G,3 years,RENT,135484.49,other,22.98,4,692,24.93,21,Charged Off
16735,60 months,18.23,D,4 years,MORTGAGE,117169.28,debt_consolidation,14.89,2,721,8.95,26,Fully Paid
16830,60 months,14.55,C,10+ years,RENT,108374.83,credit_card,20.18,0,776,36.56,17,Charged Off
24926,60 months,16.27,B,7 years,RENT,32985.37,debt_consolidation,3.82,1,737,19.97,48,Fully Paid
